visit_id,doctor_id,rep_id,visit_date,prescriptions_before,prescriptions_after
3685,D0470,R014,2026-07-02,80,79.8
3686,D0470,R014,2026-04-25,80,83.6
3687,D0470,R021,2026-04-16,80,90.1
3688,D0470,R021,2025-12-03,80,83.8
3689,D0471,R015,2026-02-20,30,34.9
3690,D0471,R016,2025-09-17,30,26.9
3691,D0471,R016,2026-05-21,30,24.4
3692,D0472,R025,2025-10-15,20,21.6
3693,D0472,R013,2025-12-01,20,18.0
3694,D0472,R012,2026-06-27,20,18.9
3695,D0472,R012,2025-09-28,20,13.3
3696,D0472,R025,2026-06-26,20,23.8
3697,D0472,R004,2026-05-31,20,18.3
3698,D0472,R013,2025-08-21,20,20.5
3699,D0472,R012,2025-10-25,20,24.5
3700,D0472,R025,2025-10-03,20,19.7
3701,D0472,R013,2026-07-05,20,18.9
3702,D0472,R013,2026-05-11,20,23.5
3703,D0473,R004,2026-06-26,55,54.3
3704,D0473,R013,2025-11-25,55,57.1
3705,D0473,R025,2025-12-21,55,57.8
3706,D0473,R025,2025-12-06,55,58.0
3707,D0473,R004,2026-04-30,55,55.5
3708,D0473,R012,2026-06-01,55,60.6
3709,D0474,R018,2026-06-13,90,92.8
3710,D0474,R019,2026-03-20,90,87.9
3711,D0474,R019,2026-01-14,90,89.9
3712,D0474,R018,2025-08-16,90,90.0
3713,D0474,R018,2025-09-19,90,91.5
3714,D0474,R023,2025-11-20,90,98.3
3715,D0474,R019,2026-02-01,90,91.3
3716,D0474,R023,2026-03-14,90,91.7
3717,D0474,R019,2025-10-09,90,91.9
3718,D0474,R019,2025-07-20,90,92.1
3719,D0474,R018,2025-10-18,90,94.9
3720,D0474,R001,2026-02-07,90,90.5
3721,D0474,R020,2025-08-10,90,85.3
3722,D0474,R019,2026-02-24,90,94.7
3723,D0475,R010,2025-07-18,61,58.6
3724,D0475,R010,2026-06-02,61,59.7
3725,D0475,R015,2025-09-05,61,62.5
3726,D0475,R015,2025-10-29,61,66.0
3727,D0475,R015,2025-11-06,61,65.2
3728,D0475,R016,2026-04-06,61,59.6
3729,D0475,R010,2025-09-09,61,58.3
3730,D0475,R011,2026-06-24,61,64.1
3731,D0475,R016,2026-04-28,61,62.9
3732,D0475,R016,2025-10-08,61,62.0
3733,D0475,R016,2026-03-26,61,60.8
3734,D0476,R006,2025-11-08,33,34.1
3735,D0476,R005,2026-06-07,33,38.1
3736,D0476,R024,2025-08-07,33,34.8
3737,D0476,R024,2026-02-21,33,29.7
3738,D0476,R024,2026-07-11,33,32.2
3739,D0476,R007,2026-07-12,33,37.8
3740,D0476,R006,2025-10-06,33,28.8
3741,D0476,R005,2026-01-06,33,41.3
3742,D0477,R003,2025-08-12,82,81.2
3743,D0477,R006,2026-06-26,82,78.5
3744,D0477,R007,2026-03-06,82,83.5
3745,D0477,R024,2025-12-17,82,81.5
3746,D0477,R017,2026-04-09,82,78.6
3747,D0477,R007,2026-03-30,82,90.7
3748,D0477,R007,2025-12-16,82,92.9
3749,D0478,R016,2026-03-29,96,101.5
3750,D0478,R015,2026-05-26,96,100.5
3751,D0478,R015,2026-05-05,96,99.3
3752,D0478,R016,2026-02-27,96,96.1
3753,D0478,R015,2025-08-14,96,101.4
3754,D0478,R016,2025-09-26,96,96.4
3755,D0478,R010,2025-10-18,96,96.4
3756,D0478,R016,2026-04-17,96,96.4
3757,D0478,R016,2026-05-06,96,95.6
3758,D0478,R015,2025-12-24,96,102.5
3759,D0478,R015,2026-04-12,96,97.9
3760,D0478,R016,2026-02-07,96,99.0
3761,D0479,R015,2026-01-11,73,80.3
3762,D0479,R011,2026-01-29,73,69.6
3763,D0479,R010,2026-06-17,73,74.4
3764,D0479,R015,2026-06-13,73,75.1
3765,D0479,R011,2025-07-23,73,73.5
3766,D0479,R011,2025-09-07,73,72.8
3767,D0479,R015,2026-04-15,73,72.7
3768,D0479,R010,2026-01-13,73,73.6
3769,D0479,R016,2025-12-23,73,70.2
3770,D0479,R011,2025-08-13,73,81.9
3771,D0479,R016,2026-03-10,73,73.0
3772,D0479,R016,2026-05-03,73,71.1
3773,D0479,R011,2026-05-05,73,77.5
3774,D0479,R010,2025-08-09,73,71.1
3775,D0480,R017,2025-11-13,51,49.9
3776,D0480,R017,2025-11-18,51,49.2
3777,D0480,R006,2025-07-16,51,56.7
3778,D0480,R017,2026-04-06,51,47.0
3779,D0480,R006,2026-04-13,51,50.2
3780,D0480,R003,2026-04-13,51,52.8
3781,D0481,R010,2026-04-29,98,94.6
3782,D0481,R010,2025-10-30,98,99.2
3783,D0481,R015,2025-11-10,98,98.2
3784,D0481,R010,2026-03-21,98,98.5
3785,D0481,R015,2026-06-04,98,99.5
3786,D0481,R015,2026-06-19,98,101.9
3787,D0481,R015,2025-07-29,98,105.1
3788,D0481,R010,2026-07-07,98,99.1
3789,D0481,R011,2026-04-16,98,106.8
3790,D0481,R016,2026-06-28,98,92.3
3791,D0481,R016,2025-08-07,98,103.0
3792,D0482,R014,2025-10-19,66,72.0
3793,D0482,R009,2026-03-17,66,62.6
3794,D0482,R014,2025-08-20,66,76.0
3795,D0482,R008,2025-08-02,66,74.2
3796,D0482,R021,2026-03-24,66,64.4
3797,D0482,R009,2026-04-05,66,61.9
3798,D0482,R014,2026-04-21,66,67.7
3799,D0482,R021,2026-05-19,66,74.0
3800,D0482,R008,2025-10-04,66,73.5
3801,D0483,R023,2025-07-30,73,79.2
3802,D0483,R018,2026-04-18,73,74.2
3803,D0483,R023,2026-06-01,73,76.5
3804,D0483,R002,2025-12-30,73,70.1
3805,D0483,R001,2025-07-20,73,75.0
3806,D0484,R016,2026-02-25,80,77.8
3807,D0484,R010,2026-04-09,80,81.4
3808,D0484,R010,2025-11-19,80,83.8
3809,D0484,R015,2025-10-01,80,83.5
3810,D0484,R016,2026-03-29,80,80.9
3811,D0485,R005,2026-03-30,20,21.0
3812,D0485,R017,2025-10-08,20,21.1
3813,D0485,R006,2026-06-16,20,15.9
3814,D0486,R008,2025-11-22,94,96.9
3815,D0486,R021,2026-02-12,94,97.1
3816,D0487,R004,2026-03-22,94,95.2
3817,D0487,R004,2025-11-06,94,89.8
3818,D0487,R004,2025-11-08,94,102.7
3819,D0487,R012,2026-06-14,94,95.5
3820,D0487,R012,2025-08-02,94,96.4
3821,D0487,R025,2026-04-14,94,98.7
3822,D0487,R025,2026-02-10,94,97.0
3823,D0488,R004,2025-11-03,52,52.6
3824,D0488,R013,2025-08-09,52,53.9
3825,D0488,R012,2026-02-09,52,55.3
3826,D0488,R025,2026-06-09,52,56.4
3827,D0489,R008,2025-09-14,89,90.2
3828,D0489,R014,2025-09-18,89,94.0
3829,D0489,R009,2026-02-20,89,88.8
3830,D0489,R014,2026-04-16,89,89.8
3831,D0489,R014,2026-05-21,89,87.4
3832,D0490,R006,2025-12-10,43,37.4
3833,D0490,R017,2026-03-15,43,46.3
3834,D0490,R024,2026-02-14,43,47.4
3835,D0490,R003,2025-11-29,43,50.5
3836,D0490,R007,2026-01-23,43,43.4
3837,D0490,R024,2026-04-27,43,45.3
3838,D0490,R024,2026-02-11,43,41.4
3839,D0490,R005,2026-05-15,43,48.1
3840,D0491,R020,2025-09-25,37,40.3
3841,D0491,R002,2025-07-18,37,37.6
3842,D0491,R001,2025-08-27,37,35.0
3843,D0492,R008,2026-02-17,98,104.2
3844,D0492,R008,2025-10-10,98,100.1
3845,D0492,R008,2025-11-08,98,102.7
3846,D0492,R021,2025-12-25,98,100.8
3847,D0492,R008,2026-05-10,98,101.9
3848,D0492,R009,2026-06-05,98,101.0
3849,D0492,R009,2025-12-20,98,97.8
3850,D0492,R014,2026-03-05,98,102.5
3851,D0492,R009,2026-07-06,98,97.0
3852,D0492,R008,2025-11-17,98,98.6
3853,D0493,R015,2026-03-14,27,35.8
3854,D0493,R016,2025-09-10,27,29.1
3855,D0493,R011,2026-06-13,27,33.6
3856,D0493,R016,2026-04-26,27,29.2
3857,D0493,R010,2025-11-17,27,27.9
3858,D0493,R016,2026-05-31,27,23.1
3859,D0493,R016,2025-10-08,27,24.6
3860,D0493,R015,2026-01-05,27,30.4
3861,D0493,R015,2025-10-31,27,30.1
3862,D0493,R016,2026-07-09,27,26.6
3863,D0493,R011,2025-10-11,27,34.1
3864,D0493,R011,2026-06-24,27,38.9
3865,D0494,R010,2025-11-03,14,14.5
3866,D0494,R011,2025-07-24,14,17.4
3867,D0494,R015,2025-08-01,14,12.7
3868,D0494,R016,2026-01-26,14,11.0
3869,D0494,R010,2025-12-30,14,12.0
3870,D0495,R017,2025-10-17,73,70.8
3871,D0495,R024,2025-12-30,73,77.7
3872,D0495,R003,2026-03-08,73,79.2
3873,D0495,R003,2025-11-30,73,70.5
3874,D0495,R005,2025-12-15,73,76.4
3875,D0495,R024,2025-10-10,73,76.5
3876,D0495,R024,2025-10-20,73,78.0
3877,D0496,R011,2025-09-18,38,40.6
3878,D0496,R015,2025-12-30,38,46.2
3879,D0496,R010,2026-04-23,38,39.6
3880,D0496,R015,2026-06-07,38,40.7
3881,D0497,R008,2025-11-07,56,54.2
3882,D0497,R008,2025-11-06,56,58.2
3883,D0497,R009,2026-02-10,56,59.8
3884,D0497,R009,2026-04-16,56,51.6
3885,D0498,R016,2026-03-30,99,99.9
3886,D0498,R016,2025-08-08,99,106.6
3887,D0499,R015,2026-07-04,14,19.8
3888,D0499,R010,2026-03-20,14,13.4
3889,D0499,R016,2026-01-10,14,11.6
3890,D0499,R010,2025-11-29,14,13.8
3891,D0499,R010,2025-12-03,14,15.1
3892,D0499,R011,2025-09-01,14,15.4
3893,D0499,R011,2025-07-18,14,19.0
3894,D0499,R016,2026-04-20,14,14.9
3895,D0500,R025,2025-09-15,23,33.9
3896,D0500,R025,2025-12-24,23,26.6
3897,D0500,R012,2025-07-24,23,22.6
3898,D0500,R004,2025-12-30,23,24.4
3899,D0500,R012,2025-10-30,23,25.4
3900,D0500,R012,2025-08-29,23,27.0
3901,D0500,R025,2026-06-14,23,23.2
3902,D0500,R025,2026-01-10,23,23.5
3903,D0500,R013,2026-05-30,23,23.6
3904,D0500,R012,2025-12-13,23,26.0
